"id","scientificName","scientificNameAuthorship","eventDate","decimalLongitude","decimalLatitude","institutionCode","collectionCode","catalogNumber","scientificNameID","originalscientificname","acceptedNameUsage","acceptedNameUsageID","accessRights","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","behavior","bibliographicCitation","class","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","countryCode","county","dataGeneralizations","datasetID","dateIdentified","depth","division","dynamicProperties","establishmentMeans","eventID","eventRemarks","eventTime","family","fieldNotes","fieldNumber","footprintSRS","footprintWKT","forma","genus","geodeticDatum","habitat","higherClassification","higherGeography","higherGeographyID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identifiedBy","individualCount","individualID","informationWithheld","infraclass","infrakingdom","infraorder","infraphylum","institutionID","island","islandGroup","kingdom","language","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","materialSampleID","maximumDepthInMeters","minimumDepthInMeters","modified","municipality","nameAccordingTo","nameAccordingToID","namePublishedIn","namePublishedInID","occurrenceID","occurrenceRemarks","occurrenceStatus","order","originalNameUsage","originalNameUsageID","otherCatalogNumbers","ownerInstitutionCode","parvorder","phylum","qc","recordNumber","recordedBy","references","reproductiveCondition","resource_id","rights","rightsHolder","section","sex","source","species","stateProvince","subclass","subdivision","subfamily","subforma","subgenus","subkingdom","suborder","subphylum","subsection","subspecies","subterclass","subtribe","subvariety","superclass","superfamily","superorder","supertribe","taxonConceptID","taxonID","taxonRank","taxonRemarks","taxonomicStatus","taxonomicgroup","tribe","type","typeStatus","valid_id","variety","vernacularName","waterBody","worms_id","year"
405718484,"Asterina gibbosa","(Pennant, 1777)","2008-02-17 12:00:00",-4.12558268760493,50.335716745087005,"Marine Conservation Society","65967","286868671","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Bovisand Harbour",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65967:286868671",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Paul Inman",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2008"
405719676,"Asterina gibbosa","(Pennant, 1777)","2010-05-24 12:00:00",-2.180098,49.71159,"Marine Conservation Society","65552","286712888","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"La Tchue",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65552:286712888",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"James Lucey",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2010"
405720918,"Asterina gibbosa","(Pennant, 1777)","2004-08-02 12:00:00",-4.12718777748223,50.3401851043397,"Marine Conservation Society","65935","286857598","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Jennycliff Bay",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65935:286857598",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Jo Harris",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2004"
405721750,"Asterina gibbosa","(Pennant, 1777)","2007-08-30 12:00:00",-3.93667125549038,50.286844993730604,"Marine Conservation Society","65355","286624829","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Wells Rock",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65355:286624829",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Joanna Doyle",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2007"
405722494,"Asterina gibbosa","(Pennant, 1777)","1983-08-26 12:00:00",-5.29253315078905,51.7281311910316,"Marine Conservation Society","65300","286578578","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"South Plateau SW (Skomer)",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65300:286578578",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Sue Hiscock",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1983"
405722920,"Asterina gibbosa","(Pennant, 1777)","2009-06-03 12:00:00",-4.1129125827205195,50.303564116220294,"Marine Conservation Society","65972","286870829","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Mewstone Ledges",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65972:286870829",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"John Hepburn",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2009"
405723198,"Asterina gibbosa","(Pennant, 1777)","2007-08-30 12:00:00",-3.7159140829511,50.1994629021204,"Marine Conservation Society","65951","286861852","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Prawle Point",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65951:286861852",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Joana Doyle",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2007"
405728534,"Asterina gibbosa","(Pennant, 1777)","2004-08-09 12:00:00",-4.12718777748223,50.3401851043397,"Marine Conservation Society","65935","286857664","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Jennycliff Bay",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65935:286857664",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Gemma Brice",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2004"
405728690,"Asterina gibbosa","(Pennant, 1777)","2006-08-24 12:00:00",-4.15030826268904,50.3541524297876,"Marine Conservation Society","65350","286622532","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Drake's Island",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65350:286622532",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"John Hepburn",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2006"
405731812,"Asterina gibbosa","(Pennant, 1777)","2007-08-30 12:00:00",-3.93667125549038,50.286844993730604,"Marine Conservation Society","65355","286624885","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Wells Rock",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65355:286624885",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Dawn Watson",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2007"
405732279,"Asterina gibbosa","(Pennant, 1777)","2010-04-25 12:00:00",-4.01133306823928,50.29277301345039,"Marine Conservation Society","65998","286880002","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Stoke Point",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65998:286880002",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Kat Brown",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2010"
405733095,"Asterina gibbosa","(Pennant, 1777)","2010-05-25 12:00:00",-4.08188069848621,50.300525996659005,"Marine Conservation Society","65998","286880051","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Neil's Reef. Gara Point",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65998:286880051",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Alec Jacobs",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2010"
405733276,"Asterina gibbosa","(Pennant, 1777)","2010-08-19 12:00:00",-2.357464,49.40063,"Marine Conservation Society","65553","286714227","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Vingt Clos",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65553:286714227",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Sally Sharrock",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2010"
405733421,"Asterina gibbosa","(Pennant, 1777)","2012-10-08 12:00:00",-5.12708370097522,50.411144923238,"Marine Conservation Society","65433","286656049","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Goose Rock",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65433:286656049",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Cat Wilding",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2012"
405733510,"Asterina gibbosa","(Pennant, 1777)","1980-08-18 12:00:00",-6.05268301212932,57.15643012631389,"Marine Conservation Society","65293","286567963","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Dùn Liath (Loch Slapin. Skye)",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65293:286567963",,"present","Valvatida",,,,,,"Echinodermata",1072168063,,"Andrew Mounter",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1980"
405733598,"Asterina gibbosa","(Pennant, 1777)","2008-04-20 12:00:00",-4.12558268760493,50.335716745087005,"Marine Conservation Society","65967","286868453","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Bovisand Harbour",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65967:286868453",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Sally Sharrock",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2008"
405736843,"Asterina gibbosa","(Pennant, 1777)","1987-07-26 12:00:00",-1.3647259355910502,60.3550086710674,"Marine Conservation Society","65304","286582294","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"SW Linga. Busta Voe (Swarbacks Minn)",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65304:286582294",,"present","Valvatida",,,,,,"Echinodermata",737672319,,"Simon Berrow",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1987"
405738879,"Asterina gibbosa","(Pennant, 1777)","2012-06-19 12:00:00",-4.1518350371572,50.356822812797795,"Marine Conservation Society","66016","286890154","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Drake's Island Eelgrass",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:66016:286890154",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Sally Sharrock",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2012"
405739561,"Asterina gibbosa","(Pennant, 1777)","2011-08-16 12:00:00",-4.66527645651239,50.3101989371904,"Marine Conservation Society","65423","286652487","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Cannis Rocks. Fowey",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65423:286652487",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Patricia Mole",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2011"
405740479,"Asterina gibbosa","(Pennant, 1777)","2010-05-22 12:00:00",-2.174909,49.71321,"Marine Conservation Society","65552","286712528","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Rousset. below Hanging Rock",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65552:286712528",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"James Lucey",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2010"
405741283,"Asterina gibbosa","(Pennant, 1777)","2007-07-28 12:00:00",-3.73855293824989,50.20542292472321,"Marine Conservation Society","65951","286861717","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Gammon Head",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65951:286861717",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Chris Webb",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2007"
405741450,"Asterina gibbosa","(Pennant, 1777)","2010-01-10 12:00:00",-4.11006603162829,50.30271628861279,"Marine Conservation Society","65999","286881187","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Mewstone",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65999:286881187",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Sabrina Heiser",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2010"
405742083,"Asterina gibbosa","(Pennant, 1777)","2005-06-07 12:00:00",-6.170664078990309,55.273770405829296,"Marine Conservation Society","66119","286941672","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"ancarragh bay",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:66119:286941672",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Keith Coombs",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2005"
405744119,"Asterina gibbosa","(Pennant, 1777)","2008-07-28 12:00:00",-5.681736688010889,54.667881166777704,"Marine Conservation Society","66146","286949911","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Brompton Bay",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:66146:286949911",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Adrian Marshall",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2008"
405746126,"Asterina gibbosa","(Pennant, 1777)","2010-05-23 12:00:00",-2.172301,49.71508,"Marine Conservation Society","65552","286712749","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Frying Pan Bay",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65552:286712749",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Chris Wood",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2010"
405747224,"Asterina gibbosa","(Pennant, 1777)","2011-07-13 12:00:00",-5.2273551690151905,50.332829892684,"Marine Conservation Society","65419","286649779","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Bawden Rock",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65419:286649779",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Emily Priestley",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2011"
405748278,"Asterina gibbosa","(Pennant, 1777)","2005-04-10 12:00:00",-4.14479761170418,50.3254687568801,"Marine Conservation Society","65340","286616770","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"500m south of Plymouth Breakwater",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65340:286616770",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Amy Bugg",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2005"
405748590,"Asterina gibbosa","(Pennant, 1777)","2007-03-31 12:00:00",-4.0378390013554295,50.2887130594297,"Marine Conservation Society","65356","286624047","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"East of Hilsea point",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65356:286624047",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Katharina Brown",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2007"
405750274,"Asterina gibbosa","(Pennant, 1777)","2012-09-09 12:00:00",-4.48393630832312,50.1729801791444,"Marine Conservation Society","65437","286656728","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Hatt Rock",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65437:286656728",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Fiona Hampton-Matthews",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2012"
405751094,"Asterina gibbosa","(Pennant, 1777)","1996-08-31 12:00:00",-4.42733099206626,53.4290854406433,"Marine Conservation Society","65323","286965178","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"West Llanlleiana Head",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65323:286965178",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Paul Brazier",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1996"
405752103,"Asterina gibbosa","(Pennant, 1777)","2007-04-01 12:00:00",-4.05619422737046,50.2910883490613,"Marine Conservation Society","65356","286624504","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Inner Pinnacles",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65356:286624504",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Katharina Brown",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2007"
405754058,"Asterina gibbosa","(Pennant, 1777)","2008-05-18 12:00:00",-4.11884571126314,50.310652472764794,"Marine Conservation Society","65966","286867846","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Outer Heybrook Bay",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65966:286867846",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Angie Gall",,,103,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2008"
